Id,LinearSVM,NaiveBayes,Random Forest,RBF G=0.02,Average,Prediction
4182,0,0,0,0,0,0
4183,0,1,0,0,0.25,0
4184,0,0,0,0,0,0
4185,0,0,0,0,0,0
4186,0,1,0,0,0.25,0
4187,1,1,1,1,1,1
4188,1,1,1,1,1,1
4189,1,1,1,1,1,1
4190,0,0,0,0,0,0
4191,1,1,1,1,1,1
4192,0,0,0,0,0,0
4193,0,0,0,0,0,0
4194,1,1,1,1,1,1
4195,1,1,1,1,1,1
4196,1,1,1,1,1,1
4197,1,1,1,1,1,1
4198,0,0,0,0,0,0
4199,1,1,1,1,1,1
4200,1,1,1,1,1,1
4201,0,0,0,0,0,0
4202,1,1,1,1,1,1
4203,1,1,1,1,1,1
4204,0,0,0,0,0,0
4205,1,1,1,1,1,1
4206,0,1,1,1,0.75,1
4207,0,0,0,0,0,0
4208,0,1,0,0,0.25,0
4209,1,1,1,1,1,1
4210,0,0,0,0,0,0
4211,1,1,1,1,1,1
4212,1,1,1,1,1,1
4213,1,1,1,1,1,1
4214,1,1,1,1,1,1
4215,0,0,0,0,0,0
4216,1,1,1,1,1,1
4217,0,1,1,1,0.75,1
4218,0,1,0,1,0.5,1
4219,1,1,0,1,0.75,1
4220,0,0,0,0,0,0
4221,1,1,0,1,0.75,1
4222,0,0,0,0,0,0
4223,1,1,0,0,0.5,1
4224,0,0,1,1,0.5,1
4225,0,0,0,0,0,0
4226,0,0,0,0,0,0
4227,0,0,0,0,0,0
4228,0,0,0,0,0,0
4229,0,0,0,0,0,0
4230,1,1,1,1,1,1
4231,1,0,0,0,0.25,0
4232,0,1,0,0,0.25,0
4233,1,1,1,1,1,1
4234,0,0,0,0,0,0
4235,0,0,0,0,0,0
4236,1,1,1,1,1,1
4237,0,0,0,0,0,0
4238,1,1,0,0,0.5,1
4239,0,0,0,0,0,0
4240,1,1,1,1,1,1
4241,1,1,1,1,1,1
4242,1,1,1,1,1,1
4243,1,1,1,1,1,1
4244,0,0,0,1,0.25,0
4245,1,1,1,1,1,1
4246,1,1,1,1,1,1
4247,0,0,0,0,0,0
4248,1,1,1,1,1,1
4249,1,1,1,1,1,1
4250,0,0,0,0,0,0
4251,1,1,1,1,1,1
4252,1,1,1,1,1,1
4253,0,0,0,0,0,0
4254,0,0,0,0,0,0
4255,1,1,1,1,1,1
4256,0,0,0,0,0,0
4257,1,1,0,1,0.75,1
4258,0,0,0,0,0,0
4259,1,1,0,0,0.5,1
4260,1,1,1,1,1,1
4261,0,0,0,0,0,0
4262,1,1,1,1,1,1
4263,0,1,0,0,0.25,0
4264,1,0,1,1,0.75,1
4265,0,0,0,0,0,0
4266,0,0,0,1,0.25,0
4267,0,0,0,0,0,0
4268,0,0,0,0,0,0
4269,0,1,1,1,0.75,1
4270,0,0,0,0,0,0
4271,1,0,1,0,0.5,1
4272,0,1,0,0,0.25,0
4273,0,0,0,0,0,0
4274,1,1,1,1,1,1
4275,0,0,0,0,0,0
4276,0,0,0,0,0,0
4277,0,0,0,0,0,0
4278,1,1,1,0,0.75,1
4279,0,0,0,1,0.25,0
4280,1,1,1,1,1,1
4281,0,0,0,0,0,0
4282,0,1,0,1,0.5,1
4283,1,1,0,1,0.75,1
4284,1,1,1,1,1,1
4285,0,0,0,0,0,0
4286,0,0,0,0,0,0
4287,1,1,1,1,1,1
4288,0,0,0,0,0,0
4289,0,0,0,1,0.25,0
4290,0,0,0,0,0,0
4291,1,1,0,1,0.75,1
4292,0,0,0,0,0,0
4293,0,0,0,0,0,0
4294,0,0,0,0,0,0
4295,0,1,0,0,0.25,0
4296,1,1,1,1,1,1
4297,1,1,0,1,0.75,1
4298,0,0,0,0,0,0
4299,0,0,0,0,0,0
4300,1,1,1,1,1,1
4301,0,0,0,0,0,0
4302,1,1,1,1,1,1
4303,0,0,0,0,0,0
4304,0,0,0,0,0,0
4305,1,1,1,1,1,1
4306,1,1,1,1,1,1
4307,1,1,1,1,1,1
4308,1,1,0,1,0.75,1
4309,1,1,1,1,1,1
4310,0,0,0,0,0,0
4311,0,1,0,0,0.25,0
4312,1,1,1,1,1,1
4313,0,0,0,0,0,0
4314,1,0,1,1,0.75,1
4315,1,0,0,0,0.25,0
4316,1,1,1,1,1,1
4317,1,1,1,1,1,1
4318,1,1,1,1,1,1
4319,1,1,1,1,1,1
4320,0,0,0,0,0,0
4321,0,0,0,0,0,0
4322,1,1,0,1,0.75,1
4323,1,1,1,1,1,1
4324,1,1,1,1,1,1
4325,1,1,1,1,1,1
4326,1,1,0,0,0.5,1
4327,1,1,1,1,1,1
4328,1,1,1,1,1,1
4329,0,0,0,0,0,0
4330,1,1,1,1,1,1
4331,0,0,0,0,0,0
4332,0,0,0,0,0,0
4333,1,0,1,0,0.5,1
4334,0,0,0,0,0,0
4335,0,0,0,0,0,0
4336,0,0,0,0,0,0
4337,1,1,1,1,1,1
4338,0,0,0,0,0,0
4339,0,1,1,0,0.5,1
4340,0,0,0,0,0,0
4341,0,0,0,0,0,0
4342,1,0,0,1,0.5,1
4343,1,1,1,1,1,1
4344,1,1,1,1,1,1
4345,0,0,0,0,0,0
4346,0,0,0,0,0,0
4347,0,0,0,0,0,0
4348,0,0,0,0,0,0
4349,0,0,0,0,0,0
4350,1,1,1,1,1,1
4351,1,1,1,1,1,1
4352,0,1,0,0,0.25,0
4353,1,1,1,1,1,1
4354,1,1,1,1,1,1
4355,0,1,0,1,0.5,1
4356,1,1,1,1,1,1
4357,1,1,1,1,1,1
4358,1,1,1,1,1,1
4359,1,1,1,1,1,1
4360,0,1,0,1,0.5,1
4361,1,0,0,1,0.5,1
4362,0,0,0,0,0,0
4363,1,0,0,1,0.5,1
4364,0,0,0,0,0,0
4365,0,0,0,0,0,0
4366,0,0,0,0,0,0
4367,0,0,0,0,0,0
4368,0,0,0,0,0,0
4369,1,1,1,0,0.75,1
4370,0,0,0,0,0,0
4371,1,1,1,1,1,1
4372,1,1,1,1,1,1
4373,1,1,1,1,1,1
4374,1,1,1,1,1,1
4375,1,1,1,1,1,1
4376,0,0,0,1,0.25,0
4377,1,1,1,1,1,1
4378,1,1,1,1,1,1
4379,0,1,0,1,0.5,1
4380,1,1,1,1,1,1
4381,1,1,1,1,1,1
4382,0,0,0,0,0,0
4383,0,0,0,0,0,0
4384,0,0,0,0,0,0
4385,0,0,0,0,0,0
4386,0,0,1,1,0.5,1
4387,0,1,1,0,0.5,1
4388,0,1,0,0,0.25,0
4389,0,0,0,0,0,0
4390,0,0,0,0,0,0
4391,0,1,0,0,0.25,0
4392,1,1,0,1,0.75,1
4393,1,1,1,1,1,1
4394,0,1,0,0,0.25,0
4395,1,1,1,1,1,1
4396,1,1,1,1,1,1
4397,1,1,0,1,0.75,1
4398,0,0,0,0,0,0
4399,1,1,1,1,1,1
4400,0,0,0,0,0,0
4401,0,0,0,0,0,0
4402,1,1,1,1,1,1
4403,1,1,1,1,1,1
4404,0,0,0,0,0,0
4405,1,1,1,1,1,1
4406,0,0,0,0,0,0
4407,1,1,1,1,1,1
4408,1,1,1,1,1,1
4409,1,1,1,1,1,1
4410,1,1,1,1,1,1
4411,0,0,0,0,0,0
4412,1,1,1,1,1,1
4413,0,0,0,0,0,0
4414,0,0,0,0,0,0
4415,1,1,1,1,1,1
4416,0,0,0,0,0,0
4417,1,1,1,1,1,1
4418,0,0,0,0,0,0
4419,1,1,1,1,1,1
4420,1,1,1,1,1,1
4421,0,0,0,0,0,0
4422,1,1,1,1,1,1
4423,0,0,0,0,0,0
4424,0,1,1,0,0.5,1
4425,1,1,1,1,1,1
4426,1,1,0,1,0.75,1
4427,0,0,0,0,0,0
4428,1,1,0,0,0.5,1
4429,0,0,0,0,0,0
4430,0,0,0,0,0,0
4431,0,0,0,0,0,0
4432,1,1,1,1,1,1
4433,1,1,1,0,0.75,1
4434,1,1,0,1,0.75,1
4435,0,0,0,0,0,0
4436,0,0,0,0,0,0
4437,1,1,1,1,1,1
4438,0,1,0,0,0.25,0
4439,1,1,1,1,1,1
4440,0,0,0,0,0,0
4441,1,1,1,1,1,1
4442,1,1,1,1,1,1
4443,1,1,1,1,1,1
4444,0,0,0,0,0,0
4445,1,1,1,1,1,1
4446,1,1,1,1,1,1
4447,1,1,1,1,1,1
4448,1,0,0,1,0.5,1
4449,0,0,0,0,0,0
4450,1,1,1,1,1,1
4451,1,1,1,1,1,1
4452,0,0,0,0,0,0
4453,0,0,0,0,0,0
4454,1,1,1,1,1,1
4455,0,1,0,0,0.25,0
4456,1,1,1,1,1,1
4457,0,0,0,0,0,0
4458,1,1,1,1,1,1
4459,0,0,0,0,0,0
4460,1,1,0,0,0.5,1
4461,0,0,0,0,0,0
4462,1,1,1,1,1,1
4463,1,1,1,1,1,1
4464,0,0,0,0,0,0
4465,0,0,0,0,0,0
4466,1,1,1,1,1,1
4467,0,1,0,1,0.5,1
4468,1,1,1,1,1,1
4469,0,0,0,0,0,0
4470,0,0,0,0,0,0
4471,0,0,0,0,0,0
4472,0,0,0,0,0,0
4473,0,1,0,0,0.25,0
4474,1,1,1,1,1,1
4475,1,1,1,1,1,1
4476,0,0,0,0,0,0
4477,0,0,0,1,0.25,0
4478,0,0,0,0,0,0
4479,0,0,0,0,0,0
4480,1,1,1,1,1,1
4481,0,0,0,0,0,0
4482,1,1,1,1,1,1
4483,1,1,1,1,1,1
4484,1,1,1,1,1,1
4485,0,0,0,1,0.25,0
4486,1,1,1,1,1,1
4487,1,1,1,1,1,1
4488,1,1,1,1,1,1
4489,0,0,0,0,0,0
4490,0,0,0,0,0,0
4491,0,0,0,0,0,0
4492,0,1,1,0,0.5,1
4493,0,0,0,0,0,0
4494,1,1,1,1,1,1
4495,0,0,0,1,0.25,0
4496,0,0,0,0,0,0
4497,1,1,1,1,1,1
4498,1,1,1,1,1,1
4499,0,0,0,0,0,0
4500,0,0,0,0,0,0
4501,0,0,0,0,0,0
4502,1,1,1,1,1,1
4503,0,0,0,0,0,0
4504,1,1,1,1,1,1
4505,1,1,1,1,1,1
4506,0,0,0,0,0,0
4507,1,1,1,1,1,1
4508,1,1,1,1,1,1
4509,1,1,0,1,0.75,1
4510,1,1,1,1,1,1
4511,1,1,1,1,1,1
4512,1,1,1,1,1,1
4513,0,0,0,0,0,0
4514,1,1,1,1,1,1
4515,0,0,0,0,0,0
4516,0,0,0,0,0,0
4517,1,1,1,1,1,1
4518,0,0,0,0,0,0
4519,0,1,1,0,0.5,1
4520,0,1,0,1,0.5,1
4521,1,1,1,1,1,1
4522,0,0,0,0,0,0
4523,0,0,0,0,0,0
4524,0,0,0,0,0,0
4525,0,0,0,0,0,0
4526,0,1,1,0,0.5,1
4527,0,0,0,0,0,0
4528,1,1,1,1,1,1
4529,1,1,1,1,1,1
4530,0,1,0,1,0.5,1
4531,1,1,1,1,1,1
4532,1,1,1,1,1,1
4533,0,0,0,0,0,0
4534,0,0,0,0,0,0
4535,1,1,1,1,1,1
4536,1,1,1,1,1,1
4537,1,1,1,1,1,1
4538,1,1,1,1,1,1
4539,1,1,1,1,1,1
4540,1,1,1,1,1,1
4541,1,1,1,1,1,1
4542,1,1,1,1,1,1
4543,0,0,0,0,0,0
4544,0,1,0,0,0.25,0
4545,1,1,1,1,1,1
4546,0,0,0,0,0,0
4547,0,1,0,0,0.25,0
4548,1,1,1,1,1,1
4549,0,0,0,0,0,0
4550,0,0,0,0,0,0
4551,1,1,1,1,1,1
4552,1,0,0,0,0.25,0
4553,0,0,0,0,0,0
4554,1,1,0,1,0.75,1
4555,1,0,0,0,0.25,0
4556,1,1,1,1,1,1
4557,1,1,1,1,1,1
4558,0,0,0,0,0,0
4559,1,1,0,0,0.5,1
4560,0,0,0,0,0,0
4561,0,0,0,0,0,0
4562,1,1,1,1,1,1
4563,1,1,1,1,1,1
4564,1,1,1,1,1,1
4565,1,1,0,1,0.75,1
4566,1,1,1,1,1,1
4567,1,1,1,1,1,1
4568,1,1,1,1,1,1
4569,1,1,1,1,1,1
4570,1,1,0,1,0.75,1
4571,0,0,0,0,0,0
4572,1,1,0,0,0.5,1
4573,0,1,1,0,0.5,1
4574,0,0,0,0,0,0
4575,1,1,1,1,1,1
4576,0,0,0,0,0,0
4577,1,1,1,1,1,1
4578,0,0,0,0,0,0
4579,1,1,1,1,1,1
4580,0,0,0,0,0,0
4581,1,1,1,1,1,1
4582,1,1,1,1,1,1
4583,0,0,1,0,0.25,0
4584,0,0,0,0,0,0
4585,1,1,1,1,1,1
4586,0,0,0,0,0,0
4587,1,1,0,1,0.75,1
4588,0,0,0,0,0,0
4589,1,1,1,1,1,1
4590,1,1,0,0,0.5,1
4591,1,1,1,1,1,1
4592,0,1,1,1,0.75,1
4593,1,1,1,1,1,1
4594,0,0,0,0,0,0
4595,1,1,1,1,1,1
4596,1,1,1,1,1,1
4597,0,0,0,0,0,0
4598,0,0,0,0,0,0
4599,0,0,0,0,0,0
4600,0,0,0,0,0,0
4601,1,1,1,1,1,1
4602,1,1,1,1,1,1
4603,1,1,1,1,1,1
4604,1,1,1,1,1,1
4605,1,1,1,1,1,1
4606,0,0,0,0,0,0
4607,1,1,1,1,1,1
4608,0,0,0,0,0,0
4609,1,1,1,0,0.75,1
4610,1,1,1,1,1,1
4611,0,0,0,0,0,0
4612,1,1,0,1,0.75,1
4613,1,0,0,1,0.5,1
4614,0,0,0,0,0,0
4615,1,1,1,1,1,1
4616,0,0,0,1,0.25,0
4617,0,1,1,1,0.75,1
4618,1,1,1,1,1,1
4619,0,1,0,0,0.25,0
4620,0,0,0,0,0,0
4621,0,0,0,0,0,0
4622,1,1,0,1,0.75,1
4623,1,1,1,1,1,1
4624,1,1,1,1,1,1
4625,1,1,1,1,1,1
4626,1,1,1,1,1,1
4627,0,0,0,0,0,0
4628,0,1,0,0,0.25,0
4629,0,1,0,0,0.25,0
4630,0,1,0,0,0.25,0
4631,0,0,0,0,0,0
4632,1,1,1,1,1,1
4633,0,0,0,0,0,0
4634,1,1,1,1,1,1
4635,1,1,1,1,1,1
4636,1,1,1,1,1,1
4637,0,0,0,0,0,0
4638,0,0,1,1,0.5,1
4639,0,0,0,0,0,0
4640,0,0,0,0,0,0
4641,0,0,0,0,0,0
4642,1,1,1,1,1,1
4643,0,0,0,0,0,0
4644,0,0,0,0,0,0
4645,1,1,0,0,0.5,1
4646,1,1,1,1,1,1
4647,0,0,0,0,0,0
4648,1,1,1,1,1,1
4649,0,0,1,1,0.5,1
4650,1,1,1,1,1,1
4651,1,1,1,1,1,1
4652,1,1,1,1,1,1
4653,0,0,0,0,0,0
4654,1,1,1,1,1,1
4655,1,1,1,1,1,1
4656,1,1,1,1,1,1
4657,1,1,1,1,1,1
4658,0,0,0,0,0,0
4659,1,1,1,1,1,1
4660,0,0,1,1,0.5,1
4661,0,0,0,0,0,0
4662,0,0,0,0,0,0
4663,0,0,0,0,0,0
4664,1,1,1,1,1,1
4665,0,0,0,0,0,0
4666,1,1,1,1,1,1
4667,1,1,0,0,0.5,1
4668,1,1,1,1,1,1
4669,1,1,1,1,1,1
4670,1,1,1,1,1,1
4671,1,1,1,1,1,1
4672,1,1,1,1,1,1
4673,1,1,0,0,0.5,1
4674,1,1,1,1,1,1
4675,1,1,1,1,1,1
4676,0,0,0,0,0,0
4677,0,1,0,0,0.25,0
4678,1,1,1,0,0.75,1
4679,1,1,1,1,1,1
4680,1,1,1,0,0.75,1
4681,1,1,1,1,1,1
4682,0,0,0,0,0,0
4683,1,0,1,1,0.75,1
4684,0,0,0,0,0,0
4685,1,1,1,1,1,1
4686,0,1,1,1,0.75,1
4687,1,1,1,1,1,1
4688,0,0,0,0,0,0
4689,0,0,0,0,0,0
4690,0,0,0,0,0,0
4691,0,0,0,0,0,0
4692,0,1,0,0,0.25,0
4693,0,1,1,1,0.75,1
4694,0,0,0,0,0,0
4695,1,1,1,1,1,1
4696,1,1,1,1,1,1
4697,1,1,1,1,1,1
4698,0,0,0,0,0,0
4699,0,0,0,0,0,0
4700,0,0,0,0,0,0
4701,1,1,1,1,1,1
4702,0,1,0,0,0.25,0
4703,1,1,1,1,1,1
4704,1,1,1,1,1,1
4705,1,1,1,1,1,1
4706,0,0,0,0,0,0
4707,1,1,1,1,1,1
4708,1,1,1,1,1,1
4709,1,1,1,1,1,1
4710,0,1,0,0,0.25,0
4711,0,0,0,0,0,0
4712,1,1,1,1,1,1
4713,0,0,0,0,0,0
4714,0,0,0,1,0.25,0
4715,0,0,0,0,0,0
4716,1,0,0,1,0.5,1
4717,1,0,1,1,0.75,1
4718,1,1,1,0,0.75,1
4719,1,1,1,1,1,1
4720,0,0,0,0,0,0
4721,1,1,1,1,1,1
4722,1,1,1,1,1,1
4723,0,1,1,1,0.75,1
4724,0,1,0,0,0.25,0
4725,1,1,1,1,1,1
4726,1,1,1,1,1,1
4727,1,1,1,1,1,1
4728,1,1,1,1,1,1
4729,0,0,0,0,0,0
4730,0,0,0,0,0,0
4731,0,0,0,0,0,0
4732,1,1,0,1,0.75,1
4733,1,1,0,0,0.5,1
4734,1,1,1,1,1,1
4735,1,1,1,1,1,1
4736,1,1,1,1,1,1
4737,1,1,1,1,1,1
4738,1,1,1,1,1,1
4739,1,1,1,1,1,1
4740,1,1,1,1,1,1
4741,1,1,1,1,1,1
4742,0,0,0,0,0,0
4743,0,0,0,0,0,0
4744,0,0,0,0,0,0
4745,1,1,0,1,0.75,1
4746,0,0,0,0,0,0
4747,0,0,0,0,0,0
4748,1,1,1,1,1,1
4749,1,0,0,1,0.5,1
4750,1,1,1,1,1,1
4751,0,0,0,0,0,0
4752,1,1,0,0,0.5,1
4753,0,0,0,0,0,0
4754,1,1,1,1,1,1
4755,1,1,1,1,1,1
4756,0,0,0,1,0.25,0
4757,1,1,1,1,1,1
4758,0,0,0,0,0,0
4759,0,0,0,0,0,0
4760,1,0,0,1,0.5,1
4761,0,0,0,0,0,0
4762,0,0,0,0,0,0
4763,0,0,0,0,0,0
4764,1,1,1,0,0.75,1
4765,1,1,1,1,1,1
4766,0,0,0,0,0,0
4767,1,1,0,0,0.5,1
4768,0,0,0,0,0,0
4769,0,0,0,0,0,0
4770,0,0,0,0,0,0
4771,1,1,0,1,0.75,1
4772,0,0,0,0,0,0
4773,0,0,0,0,0,0
4774,0,0,1,1,0.5,1
4775,0,0,0,0,0,0
4776,0,0,0,0,0,0
4777,0,1,1,1,0.75,1
4778,1,1,1,1,1,1
4779,1,1,1,1,1,1
4780,0,1,0,0,0.25,0
4781,1,1,1,1,1,1
4782,0,0,0,0,0,0
4783,0,0,0,0,0,0
4784,0,1,0,0,0.25,0
4785,1,1,1,1,1,1
4786,1,1,1,1,1,1
4787,1,1,1,1,1,1
4788,0,0,0,0,0,0
4789,0,0,0,0,0,0
4790,0,1,1,0,0.5,1
4791,1,1,1,1,1,1
4792,1,1,1,1,1,1
4793,1,1,1,1,1,1
4794,1,1,1,1,1,1
4795,0,1,0,0,0.25,0
4796,0,0,0,0,0,0
4797,0,0,0,0,0,0
4798,1,1,1,1,1,1
4799,1,1,1,1,1,1
4800,0,0,1,0,0.25,0
4801,1,1,1,1,1,1
4802,0,0,0,0,0,0
4803,1,1,1,1,1,1
4804,1,1,1,1,1,1
4805,0,0,0,0,0,0
4806,1,1,1,1,1,1
4807,0,0,0,0,0,0
4808,1,1,1,1,1,1
4809,0,0,0,0,0,0
4810,1,1,1,1,1,1
4811,0,0,0,0,0,0
4812,1,1,1,1,1,1
4813,1,1,1,1,1,1
4814,1,1,1,1,1,1
4815,1,1,1,1,1,1
4816,1,1,1,1,1,1
4817,0,0,0,0,0,0
4818,0,0,0,0,0,0
4819,0,0,0,0,0,0
4820,0,0,0,0,0,0
4821,0,1,0,0,0.25,0
4822,0,1,0,0,0.25,0
4823,0,0,0,0,0,0
4824,1,1,0,0,0.5,1
4825,1,1,1,1,1,1
4826,1,1,1,1,1,1
4827,0,1,0,0,0.25,0
4828,0,0,0,0,0,0
4829,1,1,1,1,1,1
4830,1,1,1,1,1,1
4831,1,1,0,1,0.75,1
4832,1,1,1,1,1,1
4833,0,0,0,0,0,0
4834,1,1,1,1,1,1
4835,1,1,1,1,1,1
4836,0,0,0,0,0,0
4837,1,1,0,0,0.5,1
4838,1,0,0,0,0.25,0
4839,0,1,0,1,0.5,1
4840,1,1,1,1,1,1
4841,1,1,1,1,1,1
4842,1,1,0,1,0.75,1
4843,0,0,0,0,0,0
4844,0,0,0,0,0,0
4845,1,1,1,1,1,1
4846,0,0,0,0,0,0
4847,0,0,0,0,0,0
4848,1,1,1,1,1,1
4849,1,1,1,1,1,1
4850,1,1,1,1,1,1
4851,1,1,1,1,1,1
4852,1,0,0,0,0.25,0
4853,0,0,0,0,0,0
4854,1,1,0,0,0.5,1
4855,1,1,1,1,1,1
4856,1,1,1,1,1,1
4857,1,1,1,1,1,1
4858,0,0,0,0,0,0
4859,1,1,1,1,1,1
4860,1,0,0,1,0.5,1
4861,1,1,1,1,1,1
4862,0,0,0,0,0,0
4863,1,1,0,0,0.5,1
4864,0,0,0,0,0,0
4865,0,0,0,0,0,0
4866,1,1,1,1,1,1
4867,1,1,1,1,1,1
4868,1,1,1,1,1,1
4869,0,1,1,1,0.75,1
4870,0,0,0,0,0,0
4871,0,0,0,0,0,0
4872,0,1,0,1,0.5,1
4873,0,0,0,0,0,0
4874,0,0,0,0,0,0
4875,1,1,1,1,1,1
4876,1,1,1,1,1,1
4877,1,1,1,1,1,1
4878,1,1,1,1,1,1
4879,0,0,0,0,0,0
4880,0,0,0,0,0,0
4881,0,0,0,0,0,0
4882,0,0,0,0,0,0
4883,1,0,0,1,0.5,1
4884,0,0,0,0,0,0
4885,0,0,0,0,0,0
4886,1,1,1,1,1,1
4887,1,1,1,1,1,1
4888,1,1,1,1,1,1
4889,1,1,1,1,1,1
4890,0,0,0,0,0,0
4891,0,0,0,0,0,0
4892,1,1,1,1,1,1
4893,1,1,1,1,1,1
4894,1,1,1,1,1,1
4895,1,1,1,1,1,1
4896,0,0,0,0,0,0
4897,1,1,0,0,0.5,1
4898,0,0,0,0,0,0
4899,1,1,0,1,0.75,1
4900,0,0,0,0,0,0
4901,0,0,0,0,0,0
4902,1,1,1,0,0.75,1
4903,1,1,1,1,1,1
4904,1,1,1,1,1,1
4905,1,1,1,1,1,1
4906,1,1,1,1,1,1
4907,1,1,1,1,1,1
4908,0,0,0,0,0,0
4909,1,1,0,0,0.5,1
4910,0,0,0,0,0,0
4911,0,1,0,0,0.25,0
4912,1,1,1,1,1,1
4913,0,0,0,0,0,0
4914,1,1,1,1,1,1
4915,0,0,0,0,0,0
4916,1,1,1,1,1,1
4917,0,0,0,0,0,0
4918,1,1,1,1,1,1
4919,1,1,1,0,0.75,1
4920,1,1,1,1,1,1
4921,1,1,0,1,0.75,1
4922,1,1,1,1,1,1
4923,1,1,1,1,1,1
4924,0,0,0,1,0.25,0
4925,0,0,0,0,0,0
4926,0,0,0,1,0.25,0
4927,1,1,0,0,0.5,1
4928,1,1,1,1,1,1
4929,0,0,0,1,0.25,0
4930,1,1,1,1,1,1
4931,1,1,1,1,1,1
4932,1,1,1,1,1,1
4933,1,1,1,1,1,1
4934,0,1,1,1,0.75,1
4935,1,1,0,1,0.75,1
4936,0,1,0,1,0.5,1
4937,0,0,0,0,0,0
4938,1,1,1,1,1,1
4939,1,1,1,1,1,1
4940,1,1,1,1,1,1
4941,1,1,1,0,0.75,1
4942,0,1,0,0,0.25,0
4943,1,1,1,1,1,1
4944,1,1,1,1,1,1
4945,1,1,1,1,1,1
4946,1,1,1,1,1,1
4947,1,1,0,1,0.75,1
4948,1,1,1,1,1,1
4949,1,1,1,1,1,1
4950,1,1,0,1,0.75,1
4951,0,0,0,0,0,0
4952,1,1,1,1,1,1
4953,0,0,0,0,0,0
4954,1,1,1,1,1,1
4955,1,1,1,1,1,1
4956,1,1,1,1,1,1
4957,1,1,1,1,1,1
4958,0,0,1,1,0.5,1
4959,0,0,0,0,0,0
4960,0,1,1,0,0.5,1
4961,1,1,1,1,1,1
4962,1,1,1,1,1,1
4963,1,1,1,1,1,1
4964,1,1,1,1,1,1
4965,0,0,0,0,0,0
4966,1,1,1,1,1,1
4967,0,0,0,0,0,0
4968,1,1,1,1,1,1
4969,0,0,0,0,0,0
4970,1,1,1,1,1,1
4971,1,1,1,1,1,1
4972,1,1,0,0,0.5,1
4973,1,1,1,1,1,1
4974,0,0,0,0,0,0
4975,0,0,0,0,0,0
4976,0,0,0,0,0,0
4977,1,1,1,1,1,1
4978,1,1,1,1,1,1
4979,1,1,1,1,1,1
4980,1,1,1,1,1,1
4981,0,0,0,0,0,0
4982,1,1,1,1,1,1
4983,0,0,0,0,0,0
4984,1,1,1,1,1,1
4985,0,0,0,0,0,0
4986,1,1,1,1,1,1
4987,1,1,1,1,1,1
4988,0,0,0,0,0,0
4989,1,1,1,1,1,1
4990,0,0,0,0,0,0
4991,1,1,0,1,0.75,1
4992,1,1,1,1,1,1
4993,1,1,1,1,1,1
4994,1,1,1,1,1,1
4995,0,0,0,0,0,0
4996,1,1,1,1,1,1
4997,0,0,0,0,0,0
4998,0,0,0,0,0,0
4999,0,0,0,0,0,0
5000,0,0,0,0,0,0
5001,1,1,1,1,1,1
5002,1,1,1,1,1,1
5003,0,0,0,0,0,0
5004,0,0,0,0,0,0
5005,1,1,1,1,1,1
5006,1,0,1,1,0.75,1
5007,0,0,0,0,0,0
5008,0,0,0,0,0,0
5009,1,1,1,1,1,1
5010,1,1,1,1,1,1
5011,1,1,1,1,1,1
5012,0,0,0,0,0,0
5013,1,0,1,1,0.75,1
5014,0,1,1,1,0.75,1
5015,1,1,1,1,1,1
5016,0,0,0,0,0,0
5017,0,0,0,0,0,0
5018,1,1,1,1,1,1
5019,1,1,1,1,1,1
5020,0,1,0,1,0.5,1
5021,0,0,0,0,0,0
5022,1,1,1,0,0.75,1
5023,1,1,1,1,1,1
5024,0,0,0,0,0,0
5025,1,1,1,1,1,1
5026,0,1,0,0,0.25,0
5027,0,0,0,0,0,0
5028,0,0,0,0,0,0
5029,0,0,0,0,0,0
5030,0,0,0,0,0,0
5031,0,0,0,0,0,0
5032,1,1,1,1,1,1
5033,0,0,0,0,0,0
5034,1,1,1,1,1,1
5035,0,0,0,0,0,0
5036,1,1,1,1,1,1
5037,1,1,1,1,1,1
5038,1,1,1,1,1,1
5039,1,1,0,1,0.75,1
5040,1,1,1,1,1,1
5041,0,0,0,0,0,0
5042,0,0,0,0,0,0
5043,1,1,1,1,1,1
5044,0,1,1,1,0.75,1
5045,1,1,1,1,1,1
5046,0,0,0,0,0,0
5047,0,0,0,0,0,0
5048,1,1,1,1,1,1
5049,1,1,1,1,1,1
5050,0,0,0,0,0,0
5051,1,1,1,1,1,1
5052,0,0,0,0,0,0
5053,0,0,0,1,0.25,0
5054,0,0,0,0,0,0
5055,1,1,1,1,1,1
5056,1,1,1,1,1,1
5057,1,1,1,1,1,1
5058,1,1,1,1,1,1
5059,1,1,1,1,1,1
5060,1,1,1,1,1,1
5061,0,0,0,0,0,0
5062,1,1,1,0,0.75,1
5063,1,1,1,1,1,1
5064,0,0,0,0,0,0
5065,1,1,1,1,1,1
5066,1,1,1,1,1,1
5067,1,1,1,1,1,1
5068,1,1,1,1,1,1
5069,0,1,0,1,0.5,1
5070,0,0,0,0,0,0
5071,0,0,0,0,0,0
5072,0,0,1,1,0.5,1
5073,0,1,0,0,0.25,0
5074,1,1,1,0,0.75,1
5075,0,1,0,0,0.25,0
5076,1,1,1,1,1,1
5077,0,0,0,0,0,0
5078,1,1,1,1,1,1
5079,1,1,1,1,1,1
5080,1,1,1,1,1,1
5081,0,0,0,0,0,0
5082,1,1,1,1,1,1
5083,0,0,0,0,0,0
5084,0,0,0,0,0,0
5085,1,1,1,1,1,1
5086,0,0,0,0,0,0
